event_date,event_name,event_location,fight_id,weight_class,method,method_detail,round,time,fight_time_seconds,time_format,referee,fighter,opponent,result,kd,sig_str_landed,sig_str_attempted,sig_str_pct,total_str_landed,total_str_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec,ss_head_landed,ss_head_attempted,ss_body_landed,ss_body_attempted,ss_leg_landed,ss_leg_attempted,ss_distance_landed,ss_distance_attempted,ss_clinch_landed,ss_clinch_attempted,ss_ground_landed,ss_ground_attempted,r1_kd,r1_sig_str_landed,r1_sig_str_attempted,r1_total_str_landed,r1_total_str_attempted,r1_td_landed,r1_td_attempted,r1_sub_att,r1_rev,r1_ctrl_sec,r1_ss_head_landed,r1_ss_head_attempted,r1_ss_body_landed,r1_ss_body_attempted,r1_ss_leg_landed,r1_ss_leg_attempted,r1_ss_distance_landed,r1_ss_distance_attempted,r1_ss_clinch_landed,r1_ss_clinch_attempted,r1_ss_ground_landed,r1_ss_ground_attempted,r2_kd,r2_sig_str_landed,r2_sig_str_attempted,r2_total_str_landed,r2_total_str_attempted,r2_td_landed,r2_td_attempted,r2_sub_att,r2_rev,r2_ctrl_sec,r2_ss_head_landed,r2_ss_head_attempted,r2_ss_body_landed,r2_ss_body_attempted,r2_ss_leg_landed,r2_ss_leg_attempted,r2_ss_distance_landed,r2_ss_distance_attempted,r2_ss_clinch_landed,r2_ss_clinch_attempted,r2_ss_ground_landed,r2_ss_ground_attempted,r3_kd,r3_sig_str_landed,r3_sig_str_attempted,r3_total_str_landed,r3_total_str_attempted,r3_td_landed,r3_td_attempted,r3_sub_att,r3_rev,r3_ctrl_sec,r3_ss_head_landed,r3_ss_head_attempted,r3_ss_body_landed,r3_ss_body_attempted,r3_ss_leg_landed,r3_ss_leg_attempted,r3_ss_distance_landed,r3_ss_distance_attempted,r3_ss_clinch_landed,r3_ss_clinch_attempted,r3_ss_ground_landed,r3_ss_ground_attempted,r4_kd,r4_sig_str_landed,r4_sig_str_attempted,r4_total_str_landed,r4_total_str_attempted,r4_td_landed,r4_td_attempted,r4_sub_att,r4_rev,r4_ctrl_sec,r4_ss_head_landed,r4_ss_head_attempted,r4_ss_body_landed,r4_ss_body_attempted,r4_ss_leg_landed,r4_ss_leg_attempted,r4_ss_distance_landed,r4_ss_distance_attempted,r4_ss_clinch_landed,r4_ss_clinch_attempted,r4_ss_ground_landed,r4_ss_ground_attempted,r5_kd,r5_sig_str_landed,r5_sig_str_attempted,r5_total_str_landed,r5_total_str_attempted,r5_td_landed,r5_td_attempted,r5_sub_att,r5_rev,r5_ctrl_sec,r5_ss_head_landed,r5_ss_head_attempted,r5_ss_body_landed,r5_ss_body_attempted,r5_ss_leg_landed,r5_ss_leg_attempted,r5_ss_distance_landed,r5_ss_distance_attempted,r5_ss_clinch_landed,r5_ss_clinch_attempted,r5_ss_ground_landed,r5_ss_ground_attempted
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",afec383a96893ec5,Flyweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Lukasz Bosacki,Steve Erceg,Tim Elliott,W,0,136,254,0.53,136,254,1,3,0.33,0,0,29,122,236,14,18,0,0,129,245,7,9,0,0,0,24,55,24,55,0,0,0,0,0,21,52,3,3,0,0,21,52,3,3,0,0,0,47,85,47,85,1,2,0,0,29,44,82,3,3,0,0,44,81,3,4,0,0,0,65,114,65,114,0,1,0,0,0,57,102,8,12,0,0,64,112,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",a564219e7a964aa6,Heavyweight Bout,KO/TKO,,2,3:44,524,3 Rnd (5-5-5),Daniel Movahedi,Shamil Gaziev,Brando Pericic,L,0,41,100,0.41,51,110,1,2,0.5,0,0,216,30,88,11,12,0,0,34,92,7,8,0,0,0,25,47,34,56,1,2,0,0,166,15,37,10,10,0,0,18,39,7,8,0,0,0,16,53,17,54,0,0,0,0,50,15,51,1,2,0,0,16,53,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",a564219e7a964aa6,Heavyweight Bout,KO/TKO,,2,3:44,524,3 Rnd (5-5-5),Daniel Movahedi,Brando Pericic,Shamil Gaziev,W,1,89,163,0.54,100,177,0,0,0.0,0,0,0,62,134,14,16,13,13,81,150,8,13,0,0,0,42,87,52,100,0,0,0,0,0,33,77,4,5,5,5,35,75,7,12,0,0,1,47,76,48,77,0,0,0,0,0,29,57,10,11,8,8,46,75,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",827c64369b374989,Middleweight Bout,Submission,,3,1:50,710,3 Rnd (5-5-5),Rich Mitchell,Ben Johnston,Wes Schultz,L,0,12,16,0.75,38,44,2,2,1.0,0,1,556,11,15,1,1,0,0,0,3,2,2,10,11,0,7,8,16,18,0,0,0,0,266,6,7,1,1,0,0,0,0,1,1,6,7,0,3,3,20,21,0,0,0,1,216,3,3,0,0,0,0,0,0,0,0,3,3,0,2,5,2,5,2,2,0,0,74,2,5,0,0,0,0,0,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",827c64369b374989,Middleweight Bout,Submission,,3,1:50,710,3 Rnd (5-5-5),Rich Mitchell,Wes Schultz,Ben Johnston,W,1,12,17,0.7,22,32,0,3,0.0,5,1,97,6,11,6,6,0,0,6,11,6,6,0,0,0,3,3,8,10,0,3,0,0,23,0,0,3,3,0,0,0,0,3,3,0,0,1,2,3,6,10,0,0,3,1,74,1,2,1,1,0,0,0,1,2,2,0,0,0,7,11,8,12,0,0,2,0,0,5,9,2,2,0,0,6,10,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",7ac4ae301ed699ab,Welterweight Bout,Decision - Split,,3,5:00,900,3 Rnd (5-5-5),Lukasz Bosacki,Jonathan Micallef,Themba Gorimbo,W,0,55,112,0.49,83,147,1,4,0.25,0,1,206,39,94,13,15,3,3,46,99,7,9,2,4,0,6,20,11,26,1,1,0,0,131,2,16,3,3,1,1,3,14,2,4,1,2,0,4,7,7,15,0,3,0,1,57,1,4,3,3,0,0,1,3,2,2,1,2,0,45,85,65,106,0,0,0,0,18,36,74,7,9,2,2,42,82,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",7ac4ae301ed699ab,Welterweight Bout,Decision - Split,,3,5:00,900,3 Rnd (5-5-5),Lukasz Bosacki,Themba Gorimbo,Jonathan Micallef,L,0,39,90,0.43,74,132,2,5,0.4,0,0,325,22,70,3,6,14,14,34,83,2,4,3,3,0,11,23,23,35,0,0,0,0,49,5,17,1,1,5,5,9,20,2,3,0,0,0,5,15,23,40,1,2,0,0,221,5,15,0,0,0,0,2,11,0,1,3,3,0,23,52,28,57,1,3,0,0,55,12,38,2,5,9,9,23,52,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",610a640a0cd81ce5,Lightweight Bout,Submission,,1,3:56,236,3 Rnd (5-5-5),Matt Wynne,Dom Mar Fan,Kody Steele,L,0,1,2,0.5,3,5,0,0,0.0,0,1,28,0,0,0,1,1,1,1,2,0,0,0,0,0,1,2,3,5,0,0,0,1,28,0,0,0,1,1,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",610a640a0cd81ce5,Lightweight Bout,Submission,,1,3:56,236,3 Rnd (5-5-5),Matt Wynne,Kody Steele,Dom Mar Fan,W,0,1,1,1.0,19,25,1,1,1.0,1,0,104,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,19,25,1,1,1,0,104,1,1,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",5c7c38dece435cde,Lightweight Bout,KO/TKO,,1,3:29,209,3 Rnd (5-5-5),Rich Mitchell,Beneil Dariush,Quillan Salkilld,L,0,3,9,0.33,4,10,2,5,0.4,0,0,152,2,7,0,1,1,1,3,7,0,2,0,0,0,3,9,4,10,2,5,0,0,152,2,7,0,1,1,1,3,7,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",5c7c38dece435cde,Lightweight Bout,KO/TKO,,1,3:29,209,3 Rnd (5-5-5),Rich Mitchell,Quillan Salkilld,Beneil Dariush,W,1,12,19,0.63,15,24,0,2,0.0,0,0,20,11,18,1,1,0,0,7,13,2,3,3,3,1,12,19,15,24,0,2,0,0,20,11,18,1,1,0,0,7,13,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",46181797eb543a0b,Middleweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Lukasz Bosacki,Cam Rowston,Robert Bryczek,W,0,79,150,0.52,125,217,3,7,0.42,0,0,610,69,137,6,9,4,4,32,82,2,2,45,66,0,24,56,29,67,1,3,0,0,123,19,49,3,5,2,2,17,46,0,0,7,10,0,32,56,45,74,1,3,0,0,240,29,53,1,1,2,2,9,20,1,1,22,35,0,23,38,51,76,1,1,0,0,247,21,35,2,3,0,0,6,16,1,1,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",46181797eb543a0b,Middleweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Lukasz Bosacki,Robert Bryczek,Cam Rowston,L,0,17,37,0.45,39,65,0,0,0.0,1,0,5,5,22,8,10,4,5,17,37,0,0,0,0,0,8,17,17,28,0,0,0,0,5,1,8,4,6,3,3,8,17,0,0,0,0,0,7,15,10,19,0,0,0,0,0,3,10,3,3,1,2,7,15,0,0,0,0,0,2,5,12,18,0,0,1,0,0,1,4,1,1,0,0,2,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",2afaa97901d5587c,Heavyweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Rich Mitchell,Tai Tuivasa,Louie Sutherland,L,0,13,22,0.59,27,37,0,0,0.0,0,0,42,12,21,0,0,1,1,2,9,5,5,6,8,0,6,9,8,11,0,0,0,0,10,5,8,0,0,1,1,1,3,2,2,3,4,0,3,4,9,10,0,0,0,0,0,3,4,0,0,0,0,0,1,3,3,0,0,0,4,9,10,16,0,0,0,0,32,4,9,0,0,0,0,1,5,0,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",2afaa97901d5587c,Heavyweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Rich Mitchell,Louie Sutherland,Tai Tuivasa,W,0,21,25,0.84,111,130,5,11,0.45,0,2,705,15,18,0,0,6,7,7,9,4,5,10,11,0,9,12,32,38,1,4,0,1,220,7,9,0,0,2,3,2,4,4,5,3,3,0,7,7,42,48,3,4,0,0,276,5,5,0,0,2,2,2,2,0,0,5,5,0,5,6,37,44,1,3,0,1,209,3,4,0,0,2,2,3,3,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",1cb0711cd49dd95e,Light Heavyweight Bout,KO/TKO,,1,2:42,162,3 Rnd (5-5-5),Matt Wynne,Junior Tafa,Kevin Christian,W,0,21,31,0.67,22,32,0,0,0.0,0,0,9,20,30,0,0,1,1,10,19,1,2,10,10,0,21,31,22,32,0,0,0,0,9,20,30,0,0,1,1,10,19,1,2,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",1cb0711cd49dd95e,Light Heavyweight Bout,KO/TKO,,1,2:42,162,3 Rnd (5-5-5),Matt Wynne,Kevin Christian,Junior Tafa,L,0,13,21,0.61,13,21,0,2,0.0,0,0,0,2,7,2,3,9,11,13,21,0,0,0,0,0,13,21,13,21,0,2,0,0,0,2,7,2,3,9,11,13,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",00bde62cac38e5e9,Bantamweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Daniel Movahedi,Colby Thicknesse,Vince Morales,W,0,46,117,0.39,57,132,0,6,0.0,4,1,181,15,73,21,32,10,12,43,112,3,5,0,0,0,6,14,13,23,0,2,4,1,140,2,8,2,3,2,3,5,13,1,1,0,0,0,27,54,29,56,0,3,0,0,41,8,30,15,19,4,5,27,53,0,1,0,0,0,13,49,15,53,0,1,0,0,0,5,35,4,10,4,4,11,46,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-02,UFC Fight Night: Della Maddalena vs. Prates,"Perth, Western Australia, Australia",00bde62cac38e5e9,Bantamweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Daniel Movahedi,Vince Morales,Colby Thicknesse,L,0,48,121,0.39,56,134,2,2,1.0,0,1,214,37,103,9,15,2,3,42,112,5,8,1,1,0,5,15,7,18,1,1,0,1,104,4,13,1,1,0,1,4,14,1,1,0,0,0,18,55,19,57,0,0,0,0,0,14,47,3,7,1,1,16,52,2,3,0,0,0,25,51,30,59,1,1,0,0,110,19,43,5,7,1,1,22,46,2,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",f5aff2f858311fbc,Bantamweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Chris Tognoni,Davey Grant,Adrian Luna Martinetti,W,0,162,307,0.52,164,309,0,1,0.0,0,0,2,56,183,45,59,61,65,148,289,14,18,0,0,0,44,89,46,91,0,1,0,0,2,8,46,12,17,24,26,41,86,3,3,0,0,0,54,105,54,105,0,0,0,0,0,18,62,15,20,21,23,50,100,4,5,0,0,0,64,113,64,113,0,0,0,0,0,30,75,18,22,16,16,57,103,7,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",f5aff2f858311fbc,Bantamweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Chris Tognoni,Adrian Luna Martinetti,Davey Grant,L,0,99,196,0.5,100,199,1,5,0.2,0,0,43,48,136,37,43,14,17,91,183,8,13,0,0,0,18,41,18,41,0,1,0,0,0,6,25,7,10,5,6,18,40,0,1,0,0,0,38,79,38,79,0,1,0,0,6,19,58,16,17,3,4,35,73,3,6,0,0,0,43,76,44,79,1,3,0,0,37,23,53,14,16,6,7,38,70,5,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",f524e42c36028de0,Featherweight Bout,Decision - Unanimous,,5,5:00,1500,5 Rnd (5-5-5-5-5),Herb Dean,Aljamain Sterling,Youssef Zalal,W,0,46,89,0.51,220,293,6,11,0.54,1,0,829,25,56,12,16,9,17,25,59,15,22,6,8,0,8,24,15,31,1,2,0,0,139,5,14,2,3,1,7,5,19,0,1,3,4,0,15,29,67,88,1,3,0,0,145,6,17,5,6,4,6,10,23,5,6,0,0,0,2,3,11,14,2,2,0,0,47,1,2,1,1,0,0,1,1,1,2,0,0,0,16,22,81,101,1,2,1,0,256,9,13,4,6,3,3,6,9,8,11,2,2,0,5,11,46,59,1,2,0,0,242,4,10,0,0,1,1,3,7,1,2,1,2
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",f524e42c36028de0,Featherweight Bout,Decision - Unanimous,,5,5:00,1500,5 Rnd (5-5-5-5-5),Herb Dean,Youssef Zalal,Aljamain Sterling,L,0,35,65,0.53,61,97,0,0,0.0,1,0,239,25,51,6,7,4,7,32,62,3,3,0,0,0,4,16,17,33,0,0,0,0,0,3,11,0,1,1,4,4,16,0,0,0,0,0,15,23,16,24,0,0,0,0,0,11,19,2,2,2,2,15,23,0,0,0,0,0,3,4,4,6,0,0,1,0,228,2,3,0,0,1,1,3,4,0,0,0,0,0,3,4,3,4,0,0,0,0,11,1,2,2,2,0,0,1,2,2,2,0,0,0,10,18,21,30,0,0,0,0,0,8,16,2,2,0,0,9,17,1,1,0,0
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",ef1cd6371a3f18e0,Middleweight Bout,Submission,,1,2:14,134,3 Rnd (5-5-5),Chris Tognoni,Jackson McVey,Sedriques Dumas,W,1,21,29,0.72,38,50,0,0,0.0,1,0,123,16,22,5,7,0,0,2,4,5,7,14,18,1,21,29,38,50,0,0,1,0,123,16,22,5,7,0,0,2,4,5,7,14,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",ef1cd6371a3f18e0,Middleweight Bout,Submission,,1,2:14,134,3 Rnd (5-5-5),Chris Tognoni,Sedriques Dumas,Jackson McVey,L,0,3,4,0.75,9,11,0,0,0.0,0,0,2,0,0,2,3,1,1,1,1,2,3,0,0,0,3,4,9,11,0,0,0,0,2,0,0,2,3,1,1,1,1,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",dcfd594b68ff5ae1,Women's Bantamweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Herb Dean,Mayra Bueno Silva,Michelle Montague,L,0,26,45,0.57,34,53,0,0,0.0,1,1,99,11,27,10,12,5,6,22,38,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,24,41,0,0,1,0,29,8,23,8,9,4,5,16,30,3,6,1,1,0,6,8,10,12,0,0,0,1,70,3,4,2,3,1,1,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",dcfd594b68ff5ae1,Women's Bantamweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Herb Dean,Michelle Montague,Mayra Bueno Silva,W,0,42,83,0.5,108,161,2,6,0.33,0,2,614,41,80,1,3,0,0,21,58,0,1,21,24,0,16,20,46,51,1,1,0,0,296,16,20,0,0,0,0,1,4,0,0,15,16,0,18,43,21,46,0,4,0,1,121,17,40,1,3,0,0,18,42,0,1,0,0,0,8,20,41,64,1,1,0,1,197,8,20,0,0,0,0,2,12,0,0,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",d421f3cd158fd055,Bantamweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Jason Herzog,Jafel Filho,Cody Durden,L,0,23,63,0.36,50,93,2,3,0.66,0,1,188,10,44,7,13,6,6,16,54,7,9,0,0,0,3,12,9,18,1,1,0,1,120,1,7,1,4,1,1,3,11,0,1,0,0,0,8,28,17,39,1,1,0,0,44,2,19,2,5,4,4,7,26,1,2,0,0,0,12,23,24,36,0,1,0,0,24,7,18,4,4,1,1,6,17,6,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",d421f3cd158fd055,Bantamweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Jason Herzog,Cody Durden,Jafel Filho,W,0,34,72,0.47,91,136,5,5,1.0,1,0,314,21,54,4,6,9,12,24,61,3,4,7,7,0,11,23,36,50,2,2,0,0,80,8,18,2,3,1,2,3,14,2,3,6,6,0,15,34,21,41,2,2,0,0,37,6,24,1,2,8,8,14,33,1,1,0,0,0,8,15,34,45,1,1,1,0,197,7,12,1,1,0,2,7,14,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",cb745968bd16bf56,Women's Bantamweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Jason Herzog,Norma Dumont,Joselyne Edwards,L,0,51,100,0.51,66,117,0,1,0.0,0,0,129,20,54,16,22,15,24,44,93,7,7,0,0,0,6,14,14,23,0,1,0,0,129,0,7,4,5,2,2,2,10,4,4,0,0,0,24,45,29,50,0,0,0,0,0,9,20,5,9,10,16,23,44,1,1,0,0,0,21,41,23,44,0,0,0,0,0,11,27,7,8,3,6,19,39,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",cb745968bd16bf56,Women's Bantamweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Jason Herzog,Joselyne Edwards,Norma Dumont,W,0,70,152,0.46,121,207,0,3,0.0,0,1,141,20,63,32,51,18,38,68,150,1,1,1,1,0,6,13,37,48,0,2,0,1,91,2,6,3,5,1,2,5,12,0,0,1,1,0,27,61,39,73,0,1,0,0,20,6,25,9,14,12,22,26,60,1,1,0,0,0,37,78,45,86,0,0,0,0,30,12,32,20,32,5,14,37,78,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",c7fb90f1355291e4,Lightweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Kerry Hatley,Francis Marshall,Lucas Brennan,W,0,33,69,0.47,60,99,2,3,0.66,0,0,396,26,59,3,6,4,4,28,64,4,4,1,1,0,9,16,16,24,1,1,0,0,208,7,14,0,0,2,2,7,14,1,1,1,1,0,8,10,27,31,1,1,0,0,188,7,9,1,1,0,0,6,8,2,2,0,0,0,16,43,17,44,0,1,0,0,0,12,36,2,5,2,2,15,42,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",c7fb90f1355291e4,Lightweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Kerry Hatley,Lucas Brennan,Francis Marshall,L,0,9,36,0.25,20,48,0,6,0.0,1,0,47,4,23,2,10,3,3,9,35,0,1,0,0,0,2,8,9,16,0,2,1,0,13,1,4,0,3,1,1,2,7,0,1,0,0,0,1,7,5,11,0,1,0,0,34,1,5,0,2,0,0,1,7,0,0,0,0,0,6,21,6,21,0,3,0,0,0,2,14,2,5,2,2,6,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",84951374e4cdc679,Lightweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Kerry Hatley,Rafa Garcia,Alexander Hernandez,W,0,59,169,0.34,79,194,4,7,0.57,0,0,110,52,161,1,2,6,6,57,165,2,3,0,1,0,10,40,15,45,2,2,0,0,28,6,36,0,0,4,4,10,39,0,0,0,1,0,20,66,20,66,0,1,0,0,10,19,65,0,0,1,1,19,65,1,1,0,0,0,29,63,44,83,2,4,0,0,72,27,60,1,2,1,1,28,61,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",84951374e4cdc679,Lightweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Kerry Hatley,Alexander Hernandez,Rafa Garcia,L,0,50,145,0.34,54,149,0,1,0.0,0,0,0,40,126,9,14,1,5,50,145,0,0,0,0,0,8,27,8,27,0,1,0,0,0,5,20,3,4,0,3,8,27,0,0,0,0,0,18,38,18,38,0,0,0,0,0,14,32,3,4,1,2,18,38,0,0,0,0,0,24,80,28,84,0,0,0,0,0,21,74,3,6,0,0,24,80,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-25,UFC Fight Night: Sterling vs. Zalal,"Las Vegas, Nevada, USA",7e551ddb1494a45f,Heavyweight Bout,KO/TKO,,2,2:10,430,3 Rnd (5-5-5),Herb Dean,Marcus Buchecha,Ryan Spann,L,0,8,13,0.61,8,13,1,7,0.14,1,0,69,4,8,1,1,3,4,7,12,0,0,1,1,0,4,6,4,6,1,6,1,0,65,1,3,1,1,2,2,3,5,0,0,1,1,0,4,7,4,7,0,1,0,0,4,3,5,0,0,1,2,4,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
